C_gelbe     [ppm];Stahl-   gewicht;Kohle Summe  [kg];O2 [m³]  gesamt;Celox    t [min];Desox   t [min];Zugabe   C ges.  [ppm];Spülgas TR Summe;RH_RH1;RH_RH2;RH_RH3;RH_RH4;BH2;BH3;BH4;BH5;BH6;BH7;BH9;BH10;BH11;BH12;BH13;BH20;BH22;BH23;BH24;MW VT   [ppm]
22.0;175.6;0.0;40.1;24.4;27.3;6.3;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;34.0
29.0;179.2;0.0;0.0;15.6;24.9;5.7;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.5
19.0;178.3;26.0;20.1;19.6;22.6;8.2;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
25.0;175.8;0.0;0.0;15.1;18.0;5.6;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
26.0;173.1;0.0;0.0;16.1;20.1;7.4;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
22.0;179.2;22.0;0.0;16.8;20.0;8.6;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.5
34.0;172.7;0.0;0.0;15.9;23.5;6.2;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
16.0;178.5;14.0;0.0;16.2;19.9;6.5;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;21.0
36.0;180.3;0.0;0.0;21.1;24.0;1.1;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
22.0;178.0;0.0;27.8;20.5;23.3;9.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
23.0;179.9;0.0;30.2;23.2;26.1;6.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
29.0;176.8;0.0;0.0;15.0;20.6;0.8;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
26.0;175.4;0.0;0.0;14.4;17.2;0.2;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
26.0;175.1;15.0;0.0;13.5;18.9;10.0;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
29.0;173.1;8.0;0.0;13.7;19.1;1.1;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
33.0;172.7;0.0;0.0;16.3;19.2;1.0;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
49.0;177.7;0.0;0.0;14.9;19.2;0.8;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
43.0;181.3;0.0;0.0;12.6;16.3;0.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
33.0;177.0;62.0;0.0;13.1;18.1;6.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
17.0;175.4;0.0;0.0;24.0;29.5;1.5;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;28.0
30.0;173.0;0.0;0.0;18.2;20.8;1.4;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
21.0;180.7;0.0;40.4;15.9;19.4;8.2;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
18.0;181.1;0.0;0.0;20.2;23.4;6.9;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
25.0;175.3;0.0;45.9;21.0;23.8;1.4;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;20.0
23.0;172.9;0.0;50.1;17.8;20.6;4.5;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
21.0;172.1;0.0;0.0;20.1;23.7;4.7;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
23.0;178.1;0.0;37.2;21.6;25.5;2.8;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
23.0;167.6;0.0;30.1;14.7;18.5;13.6;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.0
18.0;182.5;0.0;40.0;21.0;24.3;13.2;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
24.0;180.9;0.0;55.3;16.9;20.3;11.5;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
30.0;176.4;0.0;28.2;13.6;16.7;9.1;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.0
29.0;179.2;0.0;14.2;14.1;17.4;11.5;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.0
21.0;178.9;0.0;33.2;15.3;20.3;14.0;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
21.0;176.1;0.0;10.3;12.7;17.0;6.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
37.0;178.5;17.0;0.0;15.0;20.0;1.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
26.0;178.6;7.0;0.0;13.5;16.5;6.5;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;28.0
25.0;172.2;8.0;0.0;17.2;21.2;1.2;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
23.0;170.3;0.0;0.0;16.0;22.0;2.5;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.5
23.0;179.7;7.0;0.0;16.9;21.9;2.6;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;20.0
19.0;176.9;0.0;0.0;16.7;20.6;2.8;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;19.0
16.0;178.7;7.0;0.0;19.0;21.8;4.0;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;19.0
20.0;175.5;16.0;11.2;24.2;27.0;1.1;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.5
18.0;174.6;0.0;0.0;19.5;22.4;1.0;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;18.0
18.0;170.3;0.0;0.0;17.4;20.7;10.7;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
32.0;170.7;0.0;53.1;18.0;21.0;0.9;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
26.0;184.0;0.0;0.0;19.2;23.2;4.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
29.0;172.6;0.0;0.0;14.0;17.0;0.4;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
26.0;180.2;0.0;0.0;19.9;23.3;5.6;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
30.0;180.8;5.0;0.0;20.3;23.3;2.3;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
35.0;177.7;0.0;0.0;17.5;21.8;0.8;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
21.0;180.4;0.0;0.0;21.6;25.0;6.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
30.0;174.0;0.0;0.0;18.9;22.2;5.3;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;20.5
23.0;175.3;0.0;32.4;19.8;22.9;4.8;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
27.0;168.6;0.0;0.0;19.8;25.8;5.1;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
23.0;166.2;0.0;0.0;20.5;25.7;5.0;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
26.0;177.3;0.0;25.1;21.6;24.4;3.2;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;28.0
24.0;182.0;0.0;40.0;15.0;20.7;7.2;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.0
25.0;182.1;0.0;45.2;15.2;21.7;6.7;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
33.0;178.5;0.0;30.8;22.0;26.0;4.9;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
29.0;177.0;0.0;96.3;15.6;20.0;4.4;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;21.5
32.0;174.2;0.0;44.2;18.6;21.5;2.9;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
30.0;180.1;0.0;0.0;16.9;19.6;7.3;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
18.0;178.1;0.0;0.0;19.1;21.9;13.0;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;34.0
28.0;176.9;9.0;0.0;17.9;23.4;3.4;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
43.0;177.4;0.0;50.1;15.2;21.3;1.7;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
22.0;176.3;0.0;0.0;17.4;25.4;2.6;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
34.0;180.4;0.0;0.0;15.2;24.3;1.9;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
15.0;177.1;27.0;0.0;23.2;26.2;8.3;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
31.0;183.8;0.0;55.2;14.0;16.1;2.2;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;33.5
21.0;183.0;0.0;35.0;18.0;20.1;8.5;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
12.0;171.0;0.0;24.7;24.7;27.8;12.9;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
20.0;170.5;0.0;25.0;17.0;20.0;10.2;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
26.0;177.8;0.0;40.2;19.0;21.8;4.5;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
17.0;176.9;0.0;0.0;17.3;20.2;10.6;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
20.0;179.3;0.0;0.0;18.9;21.7;8.1;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
28.0;180.7;0.0;0.0;17.0;19.8;5.2;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
30.0;177.7;0.0;20.2;15.8;18.8;4.9;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
28.0;183.5;7.0;0.0;15.8;19.6;5.5;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
22.0;170.2;0.0;0.0;19.8;22.5;5.2;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;28.5
21.0;177.5;0.0;0.0;19.8;23.4;4.9;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
20.0;179.8;0.0;60.0;20.6;23.4;6.6;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
22.0;175.9;0.0;0.0;17.3;20.3;5.6;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
25.0;181.0;0.0;0.0;14.1;18.3;9.5;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
19.0;178.5;0.0;0.0;16.9;20.1;9.3;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;24.0
23.0;177.7;0.0;0.0;21.9;25.0;6.7;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
20.0;179.3;0.0;0.0;19.6;23.0;9.2;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
21.0;176.8;0.0;20.1;17.9;20.8;8.0;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
26.0;183.3;33.0;0.0;19.2;24.2;4.7;0.0;0.0;0.0;1.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;23.0
29.0;175.7;0.0;0.0;15.9;19.0;4.5;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.5
27.0;173.3;0.0;0.0;16.1;19.1;7.0;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;31.0
21.0;178.5;0.0;0.0;19.2;22.2;7.2;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.0
35.0;175.4;0.0;0.0;16.3;19.5;0.4;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
32.0;176.3;9.0;0.0;16.7;19.7;0.2;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;21.0
33.0;175.5;17.0;0.0;16.6;19.8;2.8;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;25.0
33.0;176.3;0.0;0.0;19.4;22.4;5.3;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;30.5
28.0;181.2;0.0;46.4;20.9;25.3;5.0;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.0
32.0;180.4;0.0;0.0;20.7;23.7;4.6;0.0;0.0;1.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
22.0;165.9;6.0;0.0;12.6;15.6;7.1;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
23.0;176.7;8.0;0.0;12.0;14.6;6.9;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;27.0
21.0;171.0;13.0;0.0;14.1;16.5;6.7;0.0;1.0;0.0;0.0;0.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;22.0
44.0;179.9;0.0;0.0;13.9;22.8;5.0;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;26.33333333
34.0;177.1;0.0;0.0;17.0;20.3;1.1;0.0;0.0;0.0;0.0;1.0;-0.130255299417291;-1.87745146959932;25.8840664161133;0.0;38.5307967156564;2.33;0.63;-11.37;-11.33;-11.0;-10.9;0.0;-0.25;0.4;0.55;29.0
